codigoestacion,fecha,departamento,valorobservado,nombreestacion,latitud,longitud
15065180,2024-09-02,LA GUAJIRA,2.9675550405561992,AEROPUERTO ALM. PADILLA -,11.5284444,-72.917722222
15065180,2024-09-03,LA GUAJIRA,2.080607476635514,AEROPUERTO ALM. PADILLA -,11.5284444,-72.917722222
15065180,2024-09-04,LA GUAJIRA,2.884103260869565,AEROPUERTO ALM. PADILLA -,11.5284444,-72.917722222
15065180,2024-09-05,LA GUAJIRA,3.2356770833333335,AEROPUERTO ALM. PADILLA -,11.5284444,-72.917722222
15065180,2024-09-06,LA GUAJIRA,2.9822222222222226,AEROPUERTO ALM. PADILLA -,11.5284444,-72.917722222
15065180,2024-09-07,LA GUAJIRA,1.8768691588785045,AEROPUERTO ALM. PADILLA -,11.5284444,-72.917722222
15065180,2024-09-08,LA GUAJIRA,2.035529411764706,AEROPUERTO ALM. PADILLA -,11.5284444,-72.917722222
15065180,2024-09-09,LA GUAJIRA,1.9112922002328288,AEROPUERTO ALM. PADILLA -,11.5284444,-72.917722222
15065180,2024-09-10,LA GUAJIRA,2.5041763341067282,AEROPUERTO ALM. PADILLA -,11.5284444,-72.917722222
15065180,2024-09-11,LA GUAJIRA,2.887032710280374,AEROPUERTO ALM. PADILLA -,11.5284444,-72.917722222
15065180,2024-09-12,LA GUAJIRA,2.585163551401869,AEROPUERTO ALM. PADILLA -,11.5284444,-72.917722222
15065180,2024-09-13,LA GUAJIRA,2.6883939038686986,AEROPUERTO ALM. PADILLA -,11.5284444,-72.917722222
15065180,2024-09-14,LA GUAJIRA,3.057126168224299,AEROPUERTO ALM. PADILLA -,11.5284444,-72.917722222
15065180,2024-09-15,LA GUAJIRA,2.76192714453584,AEROPUERTO ALM. PADILLA -,11.5284444,-72.917722222
15065180,2024-09-16,LA GUAJIRA,2.9066901408450705,AEROPUERTO ALM. PADILLA -,11.5284444,-72.917722222
15065180,2024-09-17,LA GUAJIRA,1.6031553398058251,AEROPUERTO ALM. PADILLA -,11.5284444,-72.917722222
15065180,2024-09-18,LA GUAJIRA,3.1943890274314217,AEROPUERTO ALM. PADILLA -,11.5284444,-72.917722222
15065180,2024-09-19,LA GUAJIRA,2.6110027855153204,AEROPUERTO ALM. PADILLA -,11.5284444,-72.917722222
15065180,2024-09-20,LA GUAJIRA,2.65327868852459,AEROPUERTO ALM. PADILLA -,11.5284444,-72.917722222
15065180,2024-09-21,LA GUAJIRA,2.369128787878788,AEROPUERTO ALM. PADILLA -,11.5284444,-72.917722222
15065180,2024-09-22,LA GUAJIRA,2.3107351225204202,AEROPUERTO ALM. PADILLA -,11.5284444,-72.917722222
15065180,2024-09-23,LA GUAJIRA,2.7130841121495326,AEROPUERTO ALM. PADILLA -,11.5284444,-72.917722222
15065180,2024-09-24,LA GUAJIRA,2.3088888888888888,AEROPUERTO ALM. PADILLA -,11.5284444,-72.917722222
15065180,2024-09-25,LA GUAJIRA,2.58389731621937,AEROPUERTO ALM. PADILLA -,11.5284444,-72.917722222
15065180,2024-09-26,LA GUAJIRA,2.5310344827586206,AEROPUERTO ALM. PADILLA -,11.5284444,-72.917722222
15065180,2024-09-27,LA GUAJIRA,2.8655421686746987,AEROPUERTO ALM. PADILLA -,11.5284444,-72.917722222
15065180,2024-09-28,LA GUAJIRA,1.3832722832722835,AEROPUERTO ALM. PADILLA -,11.5284444,-72.917722222
15065180,2024-09-29,LA GUAJIRA,2.0394889663182347,AEROPUERTO ALM. PADILLA -,11.5284444,-72.917722222
15065180,2024-09-30,LA GUAJIRA,2.1274099883855984,AEROPUERTO ALM. PADILLA -,11.5284444,-72.917722222
15065180,2024-10-01,LA GUAJIRA,2.087733644859813,AEROPUERTO ALM. PADILLA -,11.5284444,-72.917722222
15065180,2024-10-02,LA GUAJIRA,2.026694166175604,AEROPUERTO ALM. PADILLA -,11.5284444,-72.917722222
15065180,2024-10-03,LA GUAJIRA,2.39871944121071,AEROPUERTO ALM. PADILLA -,11.5284444,-72.917722222
15065180,2024-10-04,LA GUAJIRA,2.306651108518086,AEROPUERTO ALM. PADILLA -,11.5284444,-72.917722222
15065180,2024-10-05,LA GUAJIRA,2.122639225181598,AEROPUERTO ALM. PADILLA -,11.5284444,-72.917722222
15065180,2024-10-06,LA GUAJIRA,1.8158813263525306,AEROPUERTO ALM. PADILLA -,11.5284444,-72.917722222
15065180,2024-10-07,LA GUAJIRA,1.9009302325581394,AEROPUERTO ALM. PADILLA -,11.5284444,-72.917722222
15065180,2024-10-08,LA GUAJIRA,1.552532391048292,AEROPUERTO ALM. PADILLA -,11.5284444,-72.917722222
15065180,2024-10-09,LA GUAJIRA,2.2555425904317388,AEROPUERTO ALM. PADILLA -,11.5284444,-72.917722222
15065180,2024-10-10,LA GUAJIRA,2.096608187134503,AEROPUERTO ALM. PADILLA -,11.5284444,-72.917722222
15065180,2024-10-11,LA GUAJIRA,1.906392961876833,AEROPUERTO ALM. PADILLA -,11.5284444,-72.917722222
15065180,2024-10-12,LA GUAJIRA,3.0469830111306386,AEROPUERTO ALM. PADILLA -,11.5284444,-72.917722222
15065180,2024-10-13,LA GUAJIRA,3.0578763127187862,AEROPUERTO ALM. PADILLA -,11.5284444,-72.917722222
15065180,2024-10-14,LA GUAJIRA,2.8665121668597915,AEROPUERTO ALM. PADILLA -,11.5284444,-72.917722222
15065180,2024-10-15,LA GUAJIRA,2.2414634146341466,AEROPUERTO ALM. PADILLA -,11.5284444,-72.917722222
15065180,2024-10-16,LA GUAJIRA,1.764294049008168,AEROPUERTO ALM. PADILLA -,11.5284444,-72.917722222
15065180,2024-10-17,LA GUAJIRA,2.738219895287958,AEROPUERTO ALM. PADILLA -,11.5284444,-72.917722222
15065180,2024-10-18,LA GUAJIRA,2.778362573099415,AEROPUERTO ALM. PADILLA -,11.5284444,-72.917722222
15065180,2024-10-19,LA GUAJIRA,2.307033639143731,AEROPUERTO ALM. PADILLA -,11.5284444,-72.917722222
15065180,2024-10-20,LA GUAJIRA,2.5754406580493536,AEROPUERTO ALM. PADILLA -,11.5284444,-72.917722222
15065180,2024-10-21,LA GUAJIRA,1.0743718592964824,AEROPUERTO ALM. PADILLA -,11.5284444,-72.917722222
15065180,2024-10-22,LA GUAJIRA,2.314691943127962,AEROPUERTO ALM. PADILLA -,11.5284444,-72.917722222
15065180,2024-10-23,LA GUAJIRA,2.1936018957345973,AEROPUERTO ALM. PADILLA -,11.5284444,-72.917722222
15065180,2024-10-24,LA GUAJIRA,2.2342245989304814,AEROPUERTO ALM. PADILLA -,11.5284444,-72.917722222
15065180,2024-10-25,LA GUAJIRA,3.2592152199762188,AEROPUERTO ALM. PADILLA -,11.5284444,-72.917722222
15065180,2024-10-26,LA GUAJIRA,3.0205463182897865,AEROPUERTO ALM. PADILLA -,11.5284444,-72.917722222
15065180,2024-10-27,LA GUAJIRA,3.53065735892961,AEROPUERTO ALM. PADILLA -,11.5284444,-72.917722222
15065180,2024-10-28,LA GUAJIRA,2.6311475409836067,AEROPUERTO ALM. PADILLA -,11.5284444,-72.917722222
15065180,2024-10-29,LA GUAJIRA,2.495939675174014,AEROPUERTO ALM. PADILLA -,11.5284444,-72.917722222
15065180,2024-10-30,LA GUAJIRA,2.850580046403712,AEROPUERTO ALM. PADILLA -,11.5284444,-72.917722222
15065180,2024-10-31,LA GUAJIRA,1.8404403244495944,AEROPUERTO ALM. PADILLA -,11.5284444,-72.917722222
15065180,2024-11-01,LA GUAJIRA,1.7195828505214368,AEROPUERTO ALM. PADILLA -,11.5284444,-72.917722222
15065180,2024-11-02,LA GUAJIRA,1.6597914252607184,AEROPUERTO ALM. PADILLA -,11.5284444,-72.917722222
15065180,2024-11-03,LA GUAJIRA,1.9223013048635824,AEROPUERTO ALM. PADILLA -,11.5284444,-72.917722222
15065180,2024-11-04,LA GUAJIRA,1.8015063731170338,AEROPUERTO ALM. PADILLA -,11.5284444,-72.917722222
15065180,2024-11-05,LA GUAJIRA,2.292004634994206,AEROPUERTO ALM. PADILLA -,11.5284444,-72.917722222
15065180,2024-11-06,LA GUAJIRA,2.1249130938586327,AEROPUERTO ALM. PADILLA -,11.5284444,-72.917722222
15065180,2024-11-07,LA GUAJIRA,2.0723059096176133,AEROPUERTO ALM. PADILLA -,11.5284444,-72.917722222
15065180,2024-11-09,LA GUAJIRA,2.199535423925668,AEROPUERTO ALM. PADILLA -,11.5284444,-72.917722222
15065180,2024-11-10,LA GUAJIRA,1.9540023201856147,AEROPUERTO ALM. PADILLA -,11.5284444,-72.917722222
15065180,2024-11-11,LA GUAJIRA,1.7606728538283063,AEROPUERTO ALM. PADILLA -,11.5284444,-72.917722222
15065180,2024-11-12,LA GUAJIRA,1.7314020857473928,AEROPUERTO ALM. PADILLA -,11.5284444,-72.917722222
15065180,2024-11-13,LA GUAJIRA,1.818509895227008,AEROPUERTO ALM. PADILLA -,11.5284444,-72.917722222
15065180,2024-11-14,LA GUAJIRA,1.9461181923522595,AEROPUERTO ALM. PADILLA -,11.5284444,-72.917722222
15065180,2024-11-15,LA GUAJIRA,2.172305909617613,AEROPUERTO ALM. PADILLA -,11.5284444,-72.917722222
15065180,2024-11-16,LA GUAJIRA,1.7715116279069767,AEROPUERTO ALM. PADILLA -,11.5284444,-72.917722222
15065180,2024-11-17,LA GUAJIRA,1.456199304750869,AEROPUERTO ALM. PADILLA -,11.5284444,-72.917722222
15065180,2024-11-18,LA GUAJIRA,2.2625581395348835,AEROPUERTO ALM. PADILLA -,11.5284444,-72.917722222
15065180,2024-11-19,LA GUAJIRA,2.3124852071005915,AEROPUERTO ALM. PADILLA -,11.5284444,-72.917722222
15065180,2024-11-20,LA GUAJIRA,1.6097041420118343,AEROPUERTO ALM. PADILLA -,11.5284444,-72.917722222
15065180,2024-11-21,LA GUAJIRA,2.3503694581280787,AEROPUERTO ALM. PADILLA -,11.5284444,-72.917722222
15065180,2024-11-22,LA GUAJIRA,2.5840856481481485,AEROPUERTO ALM. PADILLA -,11.5284444,-72.917722222
15065180,2024-11-23,LA GUAJIRA,1.7667439165701044,AEROPUERTO ALM. PADILLA -,11.5284444,-72.917722222
15065180,2024-11-24,LA GUAJIRA,2.618250289687138,AEROPUERTO ALM. PADILLA -,11.5284444,-72.917722222
15065180,2024-11-25,LA GUAJIRA,2.7018539976825027,AEROPUERTO ALM. PADILLA -,11.5284444,-72.917722222
15065180,2024-11-26,LA GUAJIRA,2.376300578034682,AEROPUERTO ALM. PADILLA -,11.5284444,-72.917722222
15065180,2024-11-27,LA GUAJIRA,1.4057937427578215,AEROPUERTO ALM. PADILLA -,11.5284444,-72.917722222
15065180,2024-11-28,LA GUAJIRA,1.878587962962963,AEROPUERTO ALM. PADILLA -,11.5284444,-72.917722222
15065180,2024-11-29,LA GUAJIRA,1.6966396292004635,AEROPUERTO ALM. PADILLA -,11.5284444,-72.917722222
15065180,2024-11-30,LA GUAJIRA,2.7500579374275786,AEROPUERTO ALM. PADILLA -,11.5284444,-72.917722222
15065180,2024-12-01,LA GUAJIRA,2.891186839012926,AEROPUERTO ALM. PADILLA -,11.5284444,-72.917722222
15065180,2024-12-02,LA GUAJIRA,2.613789107763615,AEROPUERTO ALM. PADILLA -,11.5284444,-72.917722222
15065180,2024-12-03,LA GUAJIRA,2.8137278106508874,AEROPUERTO ALM. PADILLA -,11.5284444,-72.917722222
15065180,2024-12-04,LA GUAJIRA,2.602,AEROPUERTO ALM. PADILLA -,11.5284444,-72.917722222
15065180,2024-12-05,LA GUAJIRA,2.978953488372093,AEROPUERTO ALM. PADILLA -,11.5284444,-72.917722222
15065180,2024-12-06,LA GUAJIRA,2.8546929316338354,AEROPUERTO ALM. PADILLA -,11.5284444,-72.917722222
15065180,2024-12-07,LA GUAJIRA,2.6869515011547347,AEROPUERTO ALM. PADILLA -,11.5284444,-72.917722222
15065180,2024-12-08,LA GUAJIRA,3.0208816705336425,AEROPUERTO ALM. PADILLA -,11.5284444,-72.917722222
15065180,2024-12-09,LA GUAJIRA,3.2709826589595377,AEROPUERTO ALM. PADILLA -,11.5284444,-72.917722222
15065180,2024-12-10,LA GUAJIRA,3.775925925925926,AEROPUERTO ALM. PADILLA -,11.5284444,-72.917722222
15065180,2024-12-11,LA GUAJIRA,3.034646581691773,AEROPUERTO ALM. PADILLA -,11.5284444,-72.917722222
15065180,2024-12-12,LA GUAJIRA,2.571500630517024,AEROPUERTO ALM. PADILLA -,11.5284444,-72.917722222
15065180,2024-12-13,LA GUAJIRA,2.3018539976825028,AEROPUERTO ALM. PADILLA -,11.5284444,-72.917722222
15065180,2024-12-14,LA GUAJIRA,2.286326767091541,AEROPUERTO ALM. PADILLA -,11.5284444,-72.917722222
15065180,2024-12-15,LA GUAJIRA,2.0988412514484356,AEROPUERTO ALM. PADILLA -,11.5284444,-72.917722222
15065180,2024-12-16,LA GUAJIRA,1.9833333333333332,AEROPUERTO ALM. PADILLA -,11.5284444,-72.917722222
15065180,2024-12-17,LA GUAJIRA,2.2472832369942197,AEROPUERTO ALM. PADILLA -,11.5284444,-72.917722222
15065180,2024-12-18,LA GUAJIRA,3.20162224797219,AEROPUERTO ALM. PADILLA -,11.5284444,-72.917722222
15065180,2024-12-19,LA GUAJIRA,3.5417824074074074,AEROPUERTO ALM. PADILLA -,11.5284444,-72.917722222
15065180,2024-12-20,LA GUAJIRA,2.4472222222222224,AEROPUERTO ALM. PADILLA -,11.5284444,-72.917722222
15065180,2024-12-21,LA GUAJIRA,1.9235705950991833,AEROPUERTO ALM. PADILLA -,11.5284444,-72.917722222
15065180,2024-12-22,LA GUAJIRA,2.368027888446215,AEROPUERTO ALM. PADILLA -,11.5284444,-72.917722222
15065180,2024-12-23,LA GUAJIRA,2.6204651162790698,AEROPUERTO ALM. PADILLA -,11.5284444,-72.917722222
15065180,2024-12-24,LA GUAJIRA,3.1433874709976797,AEROPUERTO ALM. PADILLA -,11.5284444,-72.917722222
15065180,2024-12-25,LA GUAJIRA,2.734378629500581,AEROPUERTO ALM. PADILLA -,11.5284444,-72.917722222
15065180,2024-12-26,LA GUAJIRA,2.2742757821552724,AEROPUERTO ALM. PADILLA -,11.5284444,-72.917722222
15065180,2024-12-27,LA GUAJIRA,2.6907300115874855,AEROPUERTO ALM. PADILLA -,11.5284444,-72.917722222
15065180,2024-12-28,LA GUAJIRA,2.007656612529002,AEROPUERTO ALM. PADILLA -,11.5284444,-72.917722222
15065180,2024-12-29,LA GUAJIRA,2.6297328687572588,AEROPUERTO ALM. PADILLA -,11.5284444,-72.917722222
15065180,2024-12-30,LA GUAJIRA,2.3357638888888888,AEROPUERTO ALM. PADILLA -,11.5284444,-72.917722222
15065180,2024-12-31,LA GUAJIRA,2.694192799070848,AEROPUERTO ALM. PADILLA -,11.5284444,-72.917722222
15065190,2020-01-27,LA GUAJIRA,21.666249999999998,MONGUI,11.227,-72.821
15065190,2020-01-28,LA GUAJIRA,18.508108108108107,MONGUI,11.227,-72.821
15065190,2020-01-29,LA GUAJIRA,13.963095238095239,MONGUI,11.227,-72.821
15065190,2020-01-30,LA GUAJIRA,13.76923076923077,MONGUI,11.227,-72.821
15065190,2020-01-31,LA GUAJIRA,8.873809523809523,MONGUI,11.227,-72.821
15065190,2020-02-01,LA GUAJIRA,8.074444444444445,MONGUI,11.227,-72.821
15065190,2020-02-02,LA GUAJIRA,7.719767441860465,MONGUI,11.227,-72.821
15065190,2020-02-03,LA GUAJIRA,7.817045454545454,MONGUI,11.227,-72.821
15065190,2020-02-04,LA GUAJIRA,8.0855421686747,MONGUI,11.227,-72.821
15065190,2020-02-05,LA GUAJIRA,8.065934065934066,MONGUI,11.227,-72.821
15065190,2020-02-06,LA GUAJIRA,8.589473684210526,MONGUI,11.227,-72.821
15065190,2020-02-07,LA GUAJIRA,8.734523809523811,MONGUI,11.227,-72.821
15065190,2020-02-08,LA GUAJIRA,8.45056179775281,MONGUI,11.227,-72.821
15065190,2020-02-09,LA GUAJIRA,8.216666666666667,MONGUI,11.227,-72.821
15065190,2020-02-10,LA GUAJIRA,8.413953488372094,MONGUI,11.227,-72.821
15065190,2020-02-11,LA GUAJIRA,8.441666666666666,MONGUI,11.227,-72.821
15065190,2020-03-11,LA GUAJIRA,8.02608695652174,MONGUI,11.227,-72.821
15065190,2020-03-13,LA GUAJIRA,11.18611111111111,MONGUI,11.227,-72.821
15065190,2020-03-14,LA GUAJIRA,13.253061224489796,MONGUI,11.227,-72.821
15065190,2020-03-15,LA GUAJIRA,11.49157894736842,MONGUI,11.227,-72.821
15065190,2020-03-16,LA GUAJIRA,10.333333333333334,MONGUI,11.227,-72.821
15065190,2020-04-07,LA GUAJIRA,27.938888888888886,MONGUI,11.227,-72.821
15065190,2020-04-17,LA GUAJIRA,7.6275,MONGUI,11.227,-72.821
15065190,2020-04-18,LA GUAJIRA,9.653333333333332,MONGUI,11.227,-72.821
15065190,2020-04-19,LA GUAJIRA,10.331707317073171,MONGUI,11.227,-72.821
15065190,2020-04-20,LA GUAJIRA,14.10625,MONGUI,11.227,-72.821
15065190,2020-04-21,LA GUAJIRA,13.647560975609755,MONGUI,11.227,-72.821
15065190,2020-04-22,LA GUAJIRA,15.221649484536082,MONGUI,11.227,-72.821
15065190,2020-04-23,LA GUAJIRA,8.296296296296296,MONGUI,11.227,-72.821
15065190,2020-04-24,LA GUAJIRA,8.151546391752579,MONGUI,11.227,-72.821
15065190,2020-04-25,LA GUAJIRA,8.073118279569892,MONGUI,11.227,-72.821
15065190,2020-04-26,LA GUAJIRA,8.704,MONGUI,11.227,-72.821
15065190,2020-04-27,LA GUAJIRA,9.337078651685394,MONGUI,11.227,-72.821
15065190,2020-04-28,LA GUAJIRA,8.195348837209302,MONGUI,11.227,-72.821
15065190,2020-04-29,LA GUAJIRA,8.246808510638298,MONGUI,11.227,-72.821
15065190,2020-04-30,LA GUAJIRA,9.892207792207794,MONGUI,11.227,-72.821
15065190,2020-05-01,LA GUAJIRA,10.709302325581396,MONGUI,11.227,-72.821
15065190,2020-05-02,LA GUAJIRA,10.30886075949367,MONGUI,11.227,-72.821
15065190,2020-05-03,LA GUAJIRA,10.054255319148936,MONGUI,11.227,-72.821
15065190,2020-05-04,LA GUAJIRA,9.035164835164835,MONGUI,11.227,-72.821
15065190,2020-05-05,LA GUAJIRA,8.138372093023255,MONGUI,11.227,-72.821
15065190,2020-05-06,LA GUAJIRA,8.183823529411764,MONGUI,11.227,-72.821
15065190,2020-05-07,LA GUAJIRA,12.648809523809524,MONGUI,11.227,-72.821
15065190,2020-05-08,LA GUAJIRA,11.073611111111111,MONGUI,11.227,-72.821
15065190,2020-05-09,LA GUAJIRA,8.20217391304348,MONGUI,11.227,-72.821
15065190,2020-05-10,LA GUAJIRA,8.151162790697674,MONGUI,11.227,-72.821
15065190,2020-05-11,LA GUAJIRA,17.02823529411765,MONGUI,11.227,-72.821
15065190,2020-05-12,LA GUAJIRA,14.164444444444444,MONGUI,11.227,-72.821
15065190,2020-05-13,LA GUAJIRA,9.731460674157304,MONGUI,11.227,-72.821
15065190,2020-05-14,LA GUAJIRA,8.866304347826087,MONGUI,11.227,-72.821
15065190,2020-05-15,LA GUAJIRA,10.965217391304348,MONGUI,11.227,-72.821
15065190,2020-05-16,LA GUAJIRA,10.653846153846153,MONGUI,11.227,-72.821
15065190,2020-05-17,LA GUAJIRA,10.643181818181818,MONGUI,11.227,-72.821
15065190,2020-05-18,LA GUAJIRA,11.43855421686747,MONGUI,11.227,-72.821
15065190,2020-05-19,LA GUAJIRA,14.336363636363636,MONGUI,11.227,-72.821
15065190,2020-05-20,LA GUAJIRA,13.494117647058824,MONGUI,11.227,-72.821
15065190,2020-05-21,LA GUAJIRA,18.009375000000002,MONGUI,11.227,-72.821
15065190,2020-05-22,LA GUAJIRA,12.091463414634147,MONGUI,11.227,-72.821
15065190,2020-05-23,LA GUAJIRA,18.48235294117647,MONGUI,11.227,-72.821
15065190,2020-05-24,LA GUAJIRA,17.065263157894737,MONGUI,11.227,-72.821
15065190,2020-05-25,LA GUAJIRA,12.96923076923077,MONGUI,11.227,-72.821
15065190,2020-05-26,LA GUAJIRA,14.771111111111113,MONGUI,11.227,-72.821
15065190,2020-05-27,LA GUAJIRA,20.326315789473686,MONGUI,11.227,-72.821
15065190,2020-05-28,LA GUAJIRA,23.39591836734694,MONGUI,11.227,-72.821
15065190,2020-05-29,LA GUAJIRA,22.927956989247313,MONGUI,11.227,-72.821
15065190,2020-05-30,LA GUAJIRA,17.835714285714285,MONGUI,11.227,-72.821
15065190,2020-05-31,LA GUAJIRA,15.528915662650604,MONGUI,11.227,-72.821
15065190,2020-06-01,LA GUAJIRA,9.282352941176471,MONGUI,11.227,-72.821
15065190,2020-06-02,LA GUAJIRA,7.7725274725274724,MONGUI,11.227,-72.821
15065190,2020-06-03,LA GUAJIRA,13.346511627906976,MONGUI,11.227,-72.821
15065190,2020-06-04,LA GUAJIRA,7.716483516483517,MONGUI,11.227,-72.821
15065190,2020-06-05,LA GUAJIRA,8.324,MONGUI,11.227,-72.821
15065190,2020-06-06,LA GUAJIRA,14.145882352941177,MONGUI,11.227,-72.821
15065190,2020-06-07,LA GUAJIRA,13.353932584269662,MONGUI,11.227,-72.821
15065190,2020-06-08,LA GUAJIRA,16.937373737373736,MONGUI,11.227,-72.821
15065190,2020-06-09,LA GUAJIRA,13.980459770114942,MONGUI,11.227,-72.821
15065190,2020-06-10,LA GUAJIRA,22.410714285714285,MONGUI,11.227,-72.821
15065190,2020-06-11,LA GUAJIRA,19.96875,MONGUI,11.227,-72.821
15065190,2020-06-12,LA GUAJIRA,15.529113924050632,MONGUI,11.227,-72.821
15065190,2020-06-13,LA GUAJIRA,18.82790697674419,MONGUI,11.227,-72.821
15065190,2020-06-14,LA GUAJIRA,13.218556701030929,MONGUI,11.227,-72.821
15065190,2020-06-15,LA GUAJIRA,8.96,MONGUI,11.227,-72.821
15065190,2020-06-16,LA GUAJIRA,8.827272727272726,MONGUI,11.227,-72.821
15065190,2020-06-17,LA GUAJIRA,12.422666666666668,MONGUI,11.227,-72.821
15065190,2020-06-18,LA GUAJIRA,9.075280898876406,MONGUI,11.227,-72.821
15065190,2020-06-19,LA GUAJIRA,8.707058823529412,MONGUI,11.227,-72.821
15065190,2020-06-20,LA GUAJIRA,8.678494623655915,MONGUI,11.227,-72.821
15065190,2020-06-21,LA GUAJIRA,9.585714285714285,MONGUI,11.227,-72.821
15065190,2020-06-22,LA GUAJIRA,9.409574468085106,MONGUI,11.227,-72.821
15065190,2020-06-23,LA GUAJIRA,9.663333333333334,MONGUI,11.227,-72.821
15065190,2020-06-24,LA GUAJIRA,9.364044943820225,MONGUI,11.227,-72.821
15065190,2020-06-25,LA GUAJIRA,8.506578947368421,MONGUI,11.227,-72.821
15065190,2020-06-26,LA GUAJIRA,9.193406593406594,MONGUI,11.227,-72.821
15065190,2020-06-27,LA GUAJIRA,9.251724137931035,MONGUI,11.227,-72.821
15065190,2020-06-28,LA GUAJIRA,8.117647058823529,MONGUI,11.227,-72.821
15065190,2020-06-30,LA GUAJIRA,9.052702702702703,MONGUI,11.227,-72.821
15065190,2020-07-01,LA GUAJIRA,9.525,MONGUI,11.227,-72.821
15065190,2020-07-02,LA GUAJIRA,8.55875,MONGUI,11.227,-72.821
15065190,2020-07-03,LA GUAJIRA,9.185365853658537,MONGUI,11.227,-72.821
15065190,2020-07-04,LA GUAJIRA,9.351685393258427,MONGUI,11.227,-72.821
15065190,2020-07-05,LA GUAJIRA,8.025274725274725,MONGUI,11.227,-72.821
15065190,2020-07-06,LA GUAJIRA,9.171264367816091,MONGUI,11.227,-72.821
15065190,2020-07-07,LA GUAJIRA,11.450632911392406,MONGUI,11.227,-72.821
15065190,2020-07-08,LA GUAJIRA,17.2531914893617,MONGUI,11.227,-72.821
15065190,2020-07-09,LA GUAJIRA,10.727272727272727,MONGUI,11.227,-72.821
15065190,2020-07-10,LA GUAJIRA,9.164516129032258,MONGUI,11.227,-72.821
15065190,2020-07-11,LA GUAJIRA,9.327058823529411,MONGUI,11.227,-72.821
15065190,2020-07-12,LA GUAJIRA,10.025882352941178,MONGUI,11.227,-72.821
15065190,2020-07-13,LA GUAJIRA,8.636904761904763,MONGUI,11.227,-72.821
15065190,2020-07-14,LA GUAJIRA,8.616666666666667,MONGUI,11.227,-72.821
15065190,2020-07-15,LA GUAJIRA,8.80561797752809,MONGUI,11.227,-72.821
15065190,2020-07-16,LA GUAJIRA,12.813414634146342,MONGUI,11.227,-72.821
15065190,2020-07-17,LA GUAJIRA,8.964893617021277,MONGUI,11.227,-72.821
15065190,2020-07-18,LA GUAJIRA,9.246511627906978,MONGUI,11.227,-72.821
15065190,2020-07-19,LA GUAJIRA,18.016304347826086,MONGUI,11.227,-72.821
15065190,2020-07-20,LA GUAJIRA,10.832142857142857,MONGUI,11.227,-72.821
15065190,2020-07-21,LA GUAJIRA,16.49277108433735,MONGUI,11.227,-72.821
15065190,2020-07-22,LA GUAJIRA,12.31829268292683,MONGUI,11.227,-72.821
15065190,2020-07-23,LA GUAJIRA,8.333333333333334,MONGUI,11.227,-72.821
15065190,2020-07-24,LA GUAJIRA,11.725252525252525,MONGUI,11.227,-72.821
15065190,2020-07-25,LA GUAJIRA,8.346428571428572,MONGUI,11.227,-72.821
15065190,2020-07-26,LA GUAJIRA,13.604938271604938,MONGUI,11.227,-72.821
15065190,2020-07-27,LA GUAJIRA,9.948351648351649,MONGUI,11.227,-72.821
15065190,2020-07-28,LA GUAJIRA,8.881318681318682,MONGUI,11.227,-72.821
15065190,2020-07-29,LA GUAJIRA,11.007407407407408,MONGUI,11.227,-72.821
15065190,2020-07-30,LA GUAJIRA,23.637113402061857,MONGUI,11.227,-72.821
15065190,2020-07-31,LA GUAJIRA,24.157731958762888,MONGUI,11.227,-72.821
15065190,2020-08-01,LA GUAJIRA,21.974025974025974,MONGUI,11.227,-72.821
15065190,2020-08-02,LA GUAJIRA,16.00108695652174,MONGUI,11.227,-72.821
15065190,2020-08-03,LA GUAJIRA,19.941558441558442,MONGUI,11.227,-72.821
15065190,2020-08-04,LA GUAJIRA,20.043529411764705,MONGUI,11.227,-72.821
15065190,2020-08-05,LA GUAJIRA,11.907608695652174,MONGUI,11.227,-72.821
15065190,2020-08-06,LA GUAJIRA,13.702247191011235,MONGUI,11.227,-72.821
15065190,2020-08-07,LA GUAJIRA,8.636781609195403,MONGUI,11.227,-72.821
15065190,2020-08-08,LA GUAJIRA,8.387142857142857,MONGUI,11.227,-72.821
15065190,2020-08-10,LA GUAJIRA,9.435955056179775,MONGUI,11.227,-72.821
15065190,2020-08-11,LA GUAJIRA,9.05056179775281,MONGUI,11.227,-72.821
15065190,2020-08-12,LA GUAJIRA,9.264835164835166,MONGUI,11.227,-72.821
15065190,2020-08-13,LA GUAJIRA,9.298780487804878,MONGUI,11.227,-72.821
15065190,2020-08-14,LA GUAJIRA,9.26774193548387,MONGUI,11.227,-72.821
15065190,2020-08-15,LA GUAJIRA,16.105102040816327,MONGUI,11.227,-72.821
15065190,2020-08-16,LA GUAJIRA,21.71511627906977,MONGUI,11.227,-72.821
15065190,2020-08-17,LA GUAJIRA,12.6625,MONGUI,11.227,-72.821
15065190,2020-08-18,LA GUAJIRA,12.540625,MONGUI,11.227,-72.821
15065190,2020-08-19,LA GUAJIRA,16.01195652173913,MONGUI,11.227,-72.821
15065190,2020-08-20,LA GUAJIRA,19.320833333333333,MONGUI,11.227,-72.821
15065190,2020-08-21,LA GUAJIRA,13.44235294117647,MONGUI,11.227,-72.821
15065190,2020-08-24,LA GUAJIRA,12.917241379310346,MONGUI,11.227,-72.821
15065190,2020-08-25,LA GUAJIRA,12.56,MONGUI,11.227,-72.821
15065190,2020-08-26,LA GUAJIRA,18.722826086956523,MONGUI,11.227,-72.821
